time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-2.945052294808312,-5.903472194338281,21.71590200301521,5.759529933473193,0.07390532507296221,0.0,-2.1104347782212463,-6.275182839953061,3.9591680304253476,-0.2779420276413906,-0.0013662302711439749,0.0,404.15402253761783,405.55523525072795,403.77649387622256,405.85839515788933
3.660000000000003,-3.072862258409807,-6.287719935742523,21.948115424463435,5.7422800095905835,0.07362063244175321,0.0,-2.149893082911321,-6.5342260205458285,3.780298073925985,-0.32493812687117296,-0.012543601928660952,0.0,414.74001428283015,413.7569346920669,416.2786652583384,412.0493068637005
3.720000000000003,-3.203566511868377,-6.691488054785507,22.175558319223466,5.7240861094719495,0.07271895896573533,0.0,-2.206727181366765,-6.9257372793673415,3.798415122587136,-0.27814698130741883,-0.02052745823070382,0.0,488.9426687000681,488.34749025415476,487.3537425792705,490.7514777032663
3.780000000000003,-3.3374278060502225,-7.117381847937062,22.401079911335632,5.708071824989968,0.07121383124038072,0.0,-2.2551428544018797,-7.2716421357675625,3.717007767758052,-0.25072761792795867,-0.03626360747666101,0.0,460.7564239586679,459.5102161705254,459.10726641183373,461.2080156269524
3.840000000000003,-3.473962263072017,-7.562734469221776,22.619063414460566,5.692673257945771,0.06902422507191375,0.0,-2.2958354229267366,-7.57442317278882,3.547762939004707,-0.2723302110124596,-0.03695699168219292,0.0,432.6087618939799,432.54971122969283,432.1443640975801,430.2496831184694
3.900000000000003,-3.612918044050613,-8.026569842868476,22.826781212338943,5.676296783284693,0.06726274781366381,0.0,-2.335861936845989,-7.887739767128779,3.3746280174971606,-0.2741892026388727,-0.017361950101264154,0.0,433.58845878751094,435.2317142010604,433.96076674534993,433.72735032733715
3.960000000000003,-3.754411648770666,-8.510795642309972,23.02578976665464,5.66009324816531,0.06613151430595465,0.0,-2.3804420109626316,-8.253918471606644,3.256828517356618,-0.2628813932050367,-0.02201821963813067,0.0,460.6233852335078,460.25497142797354,458.3094246063496,459.1362768013856
4.020000000000002,-3.8987909229755413,-9.019287984483226,23.220251951516484,5.6450240749867575,0.06587803614260324,0.0,-2.4320218829028146,-8.696275760194247,3.2222571868986236,-0.23446563331522519,0.01801047348581187,0.0,493.42112668555234,496.3682532090266,494.7144734652092,496.74581254338796
4.080000000000001,-4.045862333667268,-9.550950694009508,23.40741156322256,5.6312154338805875,0.06725778938596694,0.0,-2.4704175698567137,-9.02660310584412,3.0147593655748803,-0.22267477818870285,0.03145862824211774,0.0,435.952968971618,437.0756437456025,438.00793942652194,438.9341512392551
4.14,-4.19557938100926,-10.105525390176775,23.585614216314582,5.618245829412137,0.06895337546671954,0.0,-2.5202094127333527,-9.459516598471804,2.9225722280366053,-0.20558534693464361,0.020941317968137918,0.0,487.9547778707972,487.16890743090033,484.41136003502226,485.6529605865793
